cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
33	148.06036661506948	0.6186751704347826	67	33.0	Glutamic acid
34	605.1625907929346	5.137269299999999	181		
35	379.1000781832303	2.547138945454545	580		
36	537.5358700959579	10.732037173913042	12		
37	606.284105218984	10.343405521739134	-1		
38	175.11896588547256	0.6090315869565217	260	38.0	ARGININE
39	611.1608881450236	3.035887090909091	41	39.0	Rutin
40	325.1128074933755	0.6356492560869565	18	40.0	Sucrose
41	130.04998274201915	0.6190372986956522	67		
42	147.04417696492766	2.367553365217391	365	42.0	Massbank:NA003719 Coumarin|chromen-2-one
43	284.29460896127165	10.04292143478261	73	43.0	Spectral Match to Octadecanamide from NIST14
44	600.416938683723	9.021052873913042	22		
45	926.5837533386753	10.413247266666668	6		
46	147.06509399873764	0.6339945286956522	67		
47	275.0912247876047	3.8756304888888895	40	47.0	Massbank:BML00579 Phloretin
48	551.4263536925267	10.2892217	22		
49	433.1129329790581	3.6539571047619046	41	49.0	afzelin
50	344.13436221030986	2.409781327272728	144	50.0	(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid
51	219.02652120175568	0.5857104582608695	-1		
52	129.0547336247264	0.6305026447826088	138	52.0	5-Methoxy-5-oxopentanoic acid CollisionEnergy:102040
53	794.5769532755467	11.607678782608696	6		
54	567.4203416384183	10.2902061	-1		
55	471.0894181023595	3.3655201227272737	-1		
56	365.10545353946	0.6277994873913043	83		
57	308.09097145928274	0.8105632118749999	234	57.0	GLUTATHIONE REDUCED
58	147.07632935420656	0.6209448134782608	67		
59	797.51690541143	11.256231956521738	355		
60	372.1655969585072	2.378577009090909	490		
61	600.2072040542723	5.1362572	38		
62	504.51398332453095	11.477966380952378	305		
63	393.2782743184253	8.545665363636363	22		
64	563.5517109623662	9.366421655555556	-1	64.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
65	439.3566640379568	9.02890371904762	198	65.0	Ursolic acid CollisionEnergy:205060
66	287.05469701560696	3.6344784736842106	4	66.0	Spectral Match to Datiscetin from NIST14
67	487.21403862929145	3.3797262352941173	359		
68	194.07108490158373	0.5367978118181819	-1		
69	954.6146403989932	10.842930695652171	6		
70	629.2735448403141	10.338235478260872	614		
71	277.0964640450941	3.6558841416666654	238		
72	291.0863184343601	2.5822386130434785	245	72.0	EPICATECHIN
73	280.2633306367246	8.8106223	27		
74	600.4169071010568	8.925499617391303	22		
75	605.1627534771021	5.188971849999999	249		
76	251.0609889560276	0.5669486725	17		
77	931.5384341450952	10.414417666666663	-1		
78	613.4825551603645	11.247107086956522	6	78.0	Spectral Match to Di-.gamma.-linolenin (6c,9c,12c) from NIST14
79	758.5693852863538	10.45342208695652	258	79.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14
80	391.2843017578125	10.615804086956524	67	80.0	Spectral Match to Dioctyl phthalate from NIST14
81	387.1335848595734	0.5797229815384615	17		
82	654.332489599757	9.358426260869564	361		
83	268.26316822439	8.949225404347827	47		
84	585.4285485066263	10.231604380952382	22		
85	643.251445296972	9.4806923	-1		
86	226.1800606769064	4.8534581	123		
87	764.5309542507595	10.842605608695653	6		
88	195.0652209466883	2.580336182608696	14	88.0	Ferulic acid
89	343.12341154870705	0.6336996095454546	18	89.0	Sucrose
90	411.19908056585626	2.6976468227272727	481		
91	551.1028322644762	3.244441681818182	4	91.0	Quercetin 3-O-malonylglucoside
92	337.08939742400867	2.8650342352941176	83		
93	198.0971968690088	0.6249361760869566	18	93.0	Spectral Match to .beta.-D-Glucose from NIST14
94	490.1766997094248	0.6276072088235294	208		
95	582.5935390306556	10.7250227826087	12		
96	280.2631173730337	7.303322965217389	27		
97	780.5528524554843	11.40610880952381	258	97.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1
98	799.5322157852187	11.605384826086958	-1		
99	166.08613970368805	1.5991139217391304	67	99.0	PHENYLALANINE
100	419.09725881995575	3.5436635562500003	102	100.0	ReSpect:PT109220 Kaempferol-3-O-alpha-L-arabinoside|Kaem-3-Ara|Kaempferol-3-O-alpha-L-arabinopyranoside|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one
101	613.4828220534635	10.853984727272728	6	101.0	Spectral Match to Di-.gamma.-linolenin (6c,9c,12c) from NIST14
102	365.0640174464176	2.369090668421053	251		
103	373.1849654226593	2.459241618181818	481		
104	241.9995326365296	0.5176911981818182	16		
105	278.2473211232808	8.197994621739129	6		
106	434.27500697965	2.699001659090909	-1		
107	537.3030678506223	7.385844056521741	-1		
108	599.1961548673585	3.667680063636364	541		
109	432.2594245893384	2.7233039363636364	774		
110	584.4220662986964	10.212410476190476	-1		
111	136.06182655536577	0.7003691930434782	4		
112	355.1726078174732	3.561725072222222	83		
113	180.08664292677096	0.6275480286956522	18	113.0	D-Lyxo-Hex-2-ulo-Pyranose
114	714.5512368902703	11.408836952380954	262		
115	291.08561712598043	3.329872705555555	40		
116	504.5139049414118	11.33845257142857	305		
117	434.20252415343737	2.777286757142857	18	117.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol
118	583.4144078814794	9.034569104761903	487		
119	409.1835862520556	2.722668809090909	4		
120	381.11614825725553	2.3339443	-1		
121	327.10801355830046	2.35742776	38		
122	127.0391138778536	0.6238433539130436	321		
123	584.4217912476486	10.123276315789472	22		
124	441.07937203002126	3.5500875411764703	286		
125	205.0476924123328	0.6059318470588235	127		
126	145.04953747637967	0.6349987878260869	138		
127	439.1582041204544	2.381492745	286		
128	771.501467286679	11.184635347826086	-1		
129	207.13806361054765	2.7264869347826086	216		
130	959.5697396372498	10.84149191304348	-1		
131	451.1387566460504	5.226423039999999	14		
132	469.1322485259085	2.7680500450000007	611		
133	432.2382626740829	6.52114815652174	71	133.0	Eplerenone
134	273.0755418393213	3.750680205555556	128	134.0	naringenin CollisionEnergy:102040
135	373.1840732419833	2.590749340909091	-1		
136	438.15428040985375	5.136422161538462	38		
137	310.31026322693634	10.117659782608698	47		
138	138.05495873050413	0.6554343443478261	203	138.0	Trigonelline
139	355.1024458308333	2.280724426086956	14	139.0	Chlorogenic acid
140	932.6300979157412	11.661651333333332	6		
141	267.03855600427704	0.5714081072222222	94		
142	239.9665446420848	0.5188668856521741	16		
143	275.0908595271842	3.4320333111111108	40	143.0	phloretin CollisionEnergy:102040
144	365.128888762231	0.605462608235294	-1		
145	426.2335478600805	3.171259347619047	471		
146	375.2680446621253	8.542853931818183	22		
147	263.2366474833657	8.745338052173912	47	147.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14
148	402.1760904075185	2.579638336363636	226		
149	287.05454238853355	3.313960947368421	4	149.0	Kaempferol
150	766.5457975106287	11.18540259090909	6		
151	169.04937452309755	3.6567682588235297	407	151.0	"""2,4,6-Trihydroxyacetophenone"""
152	146.08110415386986	0.6486531295652174	46		
153	301.03410956818993	3.0910477727272734	179		
154	293.0988438197545	0.5867642300000001	149		
155	416.2635477445204	3.486063985714285	105		
156	131.07012928856744	0.67548173375	138		
157	360.1657281893776	2.865494973333333	229		
158	449.11778013441295	0.5718389925	94		
159	378.2485387166341	3.569937505555556	76		
160	675.2663620431083	5.770471333333333	-1		
161	346.1500450076479	2.6165587250000004	18		
162	783.5014394188937	11.035405666666668	-1		
163	615.25742620603	9.648529227272723	585		
164	406.2439320585573	2.695963804545454	-1		
165	460.26938581403846	6.520950156521739	71	165.0	emorfazone
166	205.09684314697216	2.0401784956521736	54	166.0	L-Tryptophan
167	415.2115088384692	6.521491269565217	71	167.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
168	714.5513446777585	11.44596238095238	262		
169	520.339361055692	7.49051546	25	169.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
170	342.2638941225798	4.204784860869565	3	170.0	TOFA
171	675.190410227492	2.366418966666666	594		
172	736.5336476513969	11.418248687500002	-1		
173	177.054663772662	2.541762073913044	14	173.0	ferulic acid CollisionEnergy:102040
174	937.5852805021824	11.678788695652177	598		
175	496.3396946257705	7.867373182608697	25	175.0	Spectral Match to Lyso-PC(16:0) from NIST14
176	393.1877005297503	3.492652747619048	731		
177	289.09156938970733	0.6421456590909091	391		
178	537.3032733270783	7.496074204347827	445		
179	270.27880488609225	9.439626926086952	73		
180	202.05973485310872	0.5801762633333333	149		
181	773.516902771389	11.55752859090909	-1		
182	661.2505960518973	5.400694293333335	-1		
183	476.1601501464844	0.6279783346666666	208		
184	226.1799959966849	9.656361873913044	39	184.0	VITAMIN K1 CollisionEnergy:205060
185	339.10760673112685	2.6262143761904766	38		
186	482.2587551652585	3.3729189266666664	76		
187	373.1180039723714	0.6055234858333333	-1		
188	200.1127057371046	0.6203195347619048	138	188.0	Estradiol-3-glucoside (Chimeric precursor selection)
189	371.2058176884034	3.469485347619048	105		
190	621.3084716796875	10.5547836	-1		
191	563.1543872383313	3.297986676923077	905		
192	585.4531378399885	10.412343083333331	6		
193	320.2556388185237	7.304183113043476	-1		
194	629.2726646646873	10.368086217391308	614		
195	448.2177436219321	3.571526475	283		
196	633.1426029251256	3.0680628227272724	125		
197	446.2538729884329	6.522015369565217	71		
198	133.06081292341295	0.6148675839130435	809	198.0	L-(-)-Asparagine - 40.0 eV
199	412.21842918820624	3.043497127272727	18		
200	495.1265369072162	4.0470866857142855	619		
201	346.14995502147804	2.237188505882353	18	201.0	(2S,3R,4S,5S,6R)-2-[4-(3-hydroxybutyl)phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
202	559.517625891644	10.746491739130434	792		
203	609.144494289822	3.2417478400000004	499		
204	457.3675632061782	9.01636731875	198	204.0	OLEANOLIC ACID CollisionEnergy:205060
205	278.2475249591245	8.293518269565215	6		
206	335.257786580063	11.245634173913045	6	206.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
207	595.1652137664604	3.2528667954545454	41	207.0	3-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one
208	756.5533089632858	9.94112803478261	258	208.0	PC-DAG (16:0/18:3)
209	304.28456249462386	6.13602315652174	243		
210	768.5619325991031	11.570242555555556	6		
211	188.07052199573545	2.0405222304347825	54	211.0	Spectral Match to Abrine from NIST14
212	431.3844298115045	9.77263464347826	720		
213	266.1725633129418	4.85367331304348	-1		
214	669.2918212164016	9.915356828571428	-1		
215	177.03933208253648	0.7592296025	-1	215.0	l-ascorbic acid 
216	226.1800006301713	9.732051586956525	39	216.0	VITAMIN K1 CollisionEnergy:205060
217	696.5409802785609	11.414318500000002	262	217.0	GalCer(d18:2/16:1); [M+H]+ C40H74N1O8
218	289.2484835866694	4.853864065217392	352		
219	538.2273671325827	3.419524672727273	561		
220	411.36176270984464	9.019489514285716	198		
221	557.2929963952425	4.088325286666668	249		
222	409.1832356401762	3.5164224047619053	684		
223	592.2678749849854	9.647346904347824	101		
224	661.3017622808762	10.099601777777778	-1		
225	289.016696197818	0.5581081808333334	696		
226	241.20351045028025	4.038151182608695	3		
227	335.2579630945215	10.851653000000002	6	227.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
228	396.25938872801953	2.619281525	76		
229	583.1808304192643	5.1455495727272735	582		
230	635.1732501405658	5.224333681818182	-1		
231	585.4527784615354	10.83759753846154	-1		
232	265.01549757572644	0.5113168289473685	16		
233	419.1329936492138	3.679977607692308	541		
234	130.08636242271655	0.7183555726086956	67		
235	481.1679919001821	3.60498474375	-1		
236	532.3478198784037	7.373592268181818	6	236.0	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-
237	599.4099457159729	9.296169852380954	22		
238	191.1426692409792	3.490602965217392	105		
239	291.0863044903908	2.267601581818182	245	239.0	D-(+)-Catechin - 40.0 eV
240	820.5923195392977	11.250175217391304	-1		
241	533.1548373044192	0.6225796335714284	400		
242	631.126142981912	3.2437200642857147	-1		
243	565.4041756424249	9.032132782352942	487		
244	510.1602781065217	3.07845409375	562		
245	615.4975741162713	11.60825988888889	6		
246	409.27313463725744	8.199647599999997	22		
247	537.5359436866981	10.78515695652174	12		
248	637.2646304953314	10.06136412173913	228		
249	163.0599918879414	0.6370594586956522	138	249.0	"""1,6-ANHYDRO-B-GLUCOSE"""
250	210.06066949133293	0.7904768513043477	80		
251	782.568348571143	9.941172213043476	258	251.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
252	407.13383910190913	3.8893698266666665	541		
253	482.2595128334427	3.1925117	76		
254	311.1851859714674	6.105242278260871	58	254.0	Guancydine
255	518.3244742301483	7.003056486956521	25	255.0	Massbank:PR310841 LPC 18:3
256	216.95059798997497	0.5161403773913044	16		
257	278.2476965967458	6.770606676190477	6		
258	389.178738926555	2.414815386363636	-1		
259	301.0337826252965	3.343240394444445	179		
260	543.3140664292164	4.6802073	-1		
261	249.0462423897982	0.5655341833333333	145		
262	769.4860851305959	10.839135217391306	-1		
263	397.183134443495	3.6808442666666665	481		
264	374.1447733692208	2.5759488045454546	226		
265	951.1787333424884	3.08290445	-1		
266	525.1661657908606	0.61945215	218		
267	573.0846866233718	3.243082406666667	617		
268	559.518940637982	8.748173428571429	909		
269	198.9400859256216	0.5194444239130435	16		
270	308.29414897531706	9.525732117391303	27	270.0	(2R,6R)-2-methyl-6-[(5Z)-pentadec-5-en-1-yl]piperidine
271	431.3844133230677	9.698909513043477	720		
272	265.25273420715894	9.37091768695652	47	272.0	oleic acid CollisionEnergy:102040
273	559.308814700111	4.000102966666667	-1		
274	181.1221006456353	9.055625491304347	1		
275	404.19205880972055	2.3339803066666667	369		
276	288.2532275655995	6.717641491304347	188	276.0	Lauryl diethanolamide
277	945.5539428710938	10.630878866666666	-1		
278	569.1852149963379	3.4164836454545453	541	278.0	xylophloridzin-emf
279	487.2147494028344	3.2531213055555552	359		
280	371.1679407844766	3.007141342105263	-1		
281	339.04799478645	1.8289881466666664	-1		
282	933.5550537109376	10.782239866666668	-1		
283	193.07065490501515	0.6362696256521739	138	283.0	QUINIC ACID
284	256.1753874239714	2.056784991304348	13		
285	617.4198409855715	9.292019089473683	22		
286	466.26494487726416	4.25962323	90	286.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol
287	354.3363708983132	9.427628686956522	56		
288	332.13357236650256	0.8534761105555553	-1	288.0	Massbank:PR310797 Pyridoxine + O-Hex
289	387.2015369462197	2.7234318681818186	364	289.0	NCGC00169491-02!(4S)-4-hydroxy-3,5,5-trimethyl-4-[(E)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohex-2-en-1-one
290	405.1332414415148	6.07210478888889	38		
291	637.3054528720136	9.359275982608697	361	291.0	AC1L1X1Z CollisionEnergy:205060
292	453.172893138847	3.528955846666668	285		
293	478.4982557189543	11.137795588235292	305		
294	918.5778813979204	9.35945801764706	-1		
295	476.21299394321096	3.610460014285714	18		
296	669.2916754035608	9.646530885714286	-1		
297	226.216306766381	7.4871211913043485	47		
298	492.38972738514775	9.28934954347826	-1		
299	259.08103385752383	0.6419934854545454	-1		
300	227.16421672380105	2.704310565217391	930		
301	620.2623864711101	9.479817117391306	-1		
302	628.2382731345847	5.138785193333332	38		
303	393.1883020092687	3.6558616	-1		
304	591.1672307505359	3.389899735714286	-1		
305	822.6077547465321	11.608235739130434	-1		
306	365.1053693741087	2.137022209090909	669		
307	696.5410131167175	11.4712633125	262	307.0	GalCer(d18:2/16:1); [M+H]+ C40H74N1O8
308	193.06305135715576	0.5800350024999998	138	308.0	QUINIC ACID
309	409.1103719335552	2.587118854545454	297		
310	510.29027214163824	3.37658976875	-1		
311	197.08101928835683	2.314395495652174	369		
312	538.2276558078065	3.153774985714286	270	312.0	NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol
313	435.12831842331656	3.77841748	128	313.0	Prunin CollisionEnergy:102040
314	591.4982135798655	11.66002480952381	132		
315	243.0007683365434	0.5124182133333334	16		
316	630.5092553920847	11.847082714285715	-1		
317	342.1761632272997	2.403324886956522	76		
318	242.24751697853569	8.583165978260872	73		
319	595.1431632952133	4.487204284615384	91		
320	147.04407720108262	2.6062950000000003	164		
321	735.2105549014344	2.5463669571428573	-1		
322	567.4196674904628	10.891036157894735	487		
323	343.33146769587853	7.22870752173913	801		
324	258.10957438001185	0.6577972773913043	25	324.0	SN-GLYCERO-3-PHOSPHOCHOLINE
325	607.2538007653278	8.679945934782609	663		
326	437.122988600958	4.798996021428572	14		
327	655.2750593397353	9.109737666666664	-1		
328	243.9967817418716	0.5103702947058824	16		
329	371.07404687420217	1.730149535294118	677		
330	307.08071750738685	1.69987082	415		
331	623.2846590274225	8.540983705555556	231		
332	935.569239250062	11.137445428571429	-1		
333	296.25817013043894	7.550509347826085	27		
334	197.1169195879332	3.4307506521739133	-1	334.0	Loliolide
335	602.0872332255045	4.544613833333333	-1		
336	191.17918238214207	8.981104323809525	47	336.0	Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14
337	453.1366837734647	0.6241271924999999	400		
338	329.3157187610202	7.267132844999999	801		
339	607.2143104889298	4.13041986	-1		
340	350.2171459941968	3.261753044999999	76	340.0	(2R,3R,4S,5S,6R)-2-[(2E)-4-hydroxy-3,7-dimethylocta-2,6-dienoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
341	780.5506329508596	9.939226081818182	623		
342	210.09707982936672	0.6325521660869565	138		
343	961.5845224191396	11.203876217391302	691		
344	725.2072591145834	3.2784599666666665	905		
345	699.3558193630643	6.809532023809525	-1		
346	367.2630703090881	8.297431008695652	22		
347	133.10106450859675	3.488549052173913	26	347.0	Spectral Match to L-Carvone from NIST14
348	255.0970655168805	0.6142402957142858	-1		
349	323.07389858282886	1.8141337142857143	497		
350	189.0732670223902	0.6620076624999999	260	350.0	Tilarginine
351	223.13284533956767	5.430376243478259	629		
352	355.1725961910083	3.097316695238095	481		
353	465.0407491048177	0.5848893193333334	-1		
354	153.1272686596983	3.555232856521739	138		
355	655.2758680301297	8.70379364117647	443		
356	153.12738179067975	2.604040482608695	138		
357	351.1053736611018	2.604217106666667	205		
358	786.4902166748046	9.746510975	51		
359	443.11019784432864	6.096067179999999	-1		
360	891.1574822586922	3.3039075846153847	-1		
361	464.17709543433193	2.7568845687500003	18	361.0	NCGC00180731-02_C19H26O12_Methyl 2-{[6-O-(beta-D-xylopyranosyl)-beta-D-glucopyranosyl]oxy}benzoate
362	365.063909222097	2.395170536842105	251		
363	704.2122273986594	0.6202034464285714	400		
364	373.2524754982063	7.181720947619048	405		
365	396.2596103303638	2.4301770466666666	76		
366	153.0547932596774	2.851365966666666	38		
367	397.0904329242129	2.336805	-1		
368	284.29467155023474	9.94383511304348	73	368.0	Spectral Match to Octadecanamide from NIST14
369	448.1660552978516	0.6222568433333333	208		
370	352.3207499868085	8.929884117391305	27		
371	465.1027314441235	2.1662938133333336	30		
372	956.6284261660372	11.217434761904762	6		
373	290.26892617539585	5.834888917391304	243		
374	561.1943439435202	2.613326515	-1		
375	222.06071617212967	0.825857801904762	-1		
376	420.1865758574911	2.5600105363636363	18		
377	425.214621480306	3.92246682	-1		
378	280.2512315591176	8.76755728125	27		
379	220.117814324868	1.7552253956521735	886	379.0	PANTOTHENIC ACID
380	794.5772870238553	11.19469090909091	-1		
381	176.01085018770578	0.6047228073684211	-1		
382	411.2719036738078	5.685202108333333	-1		
383	177.0546354210895	5.792424343478261	67		
384	430.13437604255415	2.8785467428571434	18		
385	409.2732055917406	8.15164585	22		
386	421.128001976901	6.083620057142857	38		
387	195.1015857198964	6.502148900000002	-1		
388	333.0937597992444	3.4003097625000005	497		
389	408.25942539389615	2.869606882352941	52		
390	520.3390720558166	7.367046634999999	-1	390.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
391	311.0524709065755	4.0761884	-1		
392	431.3522569075875	11.71359504347826	213		
393	545.3297385475852	4.596281733333333	-1		
394	291.0861129195601	4.063026013333333	40		
395	393.27818879627046	8.915692995238095	22		
396	618.4271549798304	7.482307182352941	552		
397	583.4143778611694	9.477876425000002	-1		
398	256.2632801301138	9.13483275652174	73	398.0	Spectral Match to Palmitamide from NIST14
399	762.4907730102539	10.1770813125	51		
400	637.2651312695875	9.957653443478264	-1		
401	589.1680399576823	6.070246455555556	-1		
402	289.0703137680795	1.7190554266666669	642		
403	201.05179977416992	0.563825435	149		
404	156.0765404476639	0.624302048095238	67	404.0	Histidine
405	543.1830169494352	3.4120756809523813	-1		
406	583.1811065847223	5.221065554545455	582		
407	175.14822906593224	2.423784195454545	24		
408	568.5777536712078	10.727967913043482	12		
409	469.16826955709774	2.617094442105263	-1		
410	559.3087037466399	4.0576918866666665	-1		
411	411.1990757999686	3.7975650066666655	-1		
412	153.12740088686064	2.4310098304347822	138		
413	354.10795345176643	0.612420122	218		
414	556.2392731124636	2.61956906	-1		
415	778.5375738693658	11.272900789473686	258	415.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14
416	495.1262947030618	4.105544807142857	-1		
417	492.2081371741504	2.7575230466666665	18		
418	806.5755305712152	11.08123881818182	-1		
419	646.3022554339785	10.3394284	-1		
420	214.9175289404964	0.5224107147826086	16		
421	615.2251700491123	3.268894073333334	-1		
422	391.2626267953771	7.188814117391308	405		
423	522.3551667280556	8.072387757142854	25	423.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
424	283.1751655910326	2.2911941956521744	13	424.0	Spectral Match to Hexaethylene glycol from NIST14
425	163.03894267366323	2.298392139130435	14	425.0	Caffeic Acid
426	413.2144517176689	2.891121347619048	-1		
427	284.2067139104152	2.0561193130434785	13		
428	694.4004977985069	6.793378768181818	6		
429	371.168278243111	2.6750972944444444	496		
430	275.2005232168406	5.997851052173912	-1		
431	411.1075510999892	4.529643719999999	38		
432	532.3480098354613	7.48118575	-1		
433	317.0999348958333	1.82166502	566		
434	469.3138089387313	9.29050561304348	-1		
435	640.4370321455456	10.286841250000002	706		
436	351.105098784916	2.210743546666667	-1		
437	393.188147507809	4.168143842105263	98		
438	273.0754687356949	2.02260861875	42	438.0	Phloretin 40eV
439	417.1733572501382	3.007584222222222	733		
440	394.2439381917318	3.028960933333333	209		
441	621.1363058111835	5.136975957142857	-1		
442	541.2985509883997	4.754119739999998	-1		
443	307.1019462153888	0.6384448399999999	391		
444	600.2071431477865	3.8790963	-1		
445	135.11680234220623	3.083275404347826	321	445.0	CARVEOL CollisionEnergy:205060
446	806.5768210234362	11.26288939130435	799		
447	230.1750432715428	4.402470630434783	123		
448	318.30040033848115	6.645406360869566	113	448.0	phytosphingosine
449	928.5994201660156	10.781990933333336	6		
450	169.04951560858524	4.577358009090909	407	450.0	"""2,4,6-Trihydroxyacetophenone"""
451	919.1837280273436	3.3577651466666665	-1		
452	327.23145103480914	7.325185034782609	22		
453	291.08366954257446	1.35300441875	444		
454	518.3243661543253	6.904795352173914	-1		
455	395.0740903272015	2.552234294117647	-1		
456	434.2028529136202	2.38389664	-1		
457	296.2946687781293	9.752887117391303	47		
458	813.5110723678786	10.510963727272728	845		
459	393.2858755473218	6.142569829411765	703		
460	212.16442728895217	4.394671682608696	123		
461	317.1011452723031	3.6536850454545458	40		
462	401.2840131463674	8.692527834782608	22		
463	411.0977903312144	0.6013933818181818	148		
464	429.1156488327753	3.835972405882353	187		
465	415.3000823974609	9.282353226666666	22		
466	621.1577474045279	4.807426292307692	-1		
467	820.5929876499963	11.652262095238097	485		
468	506.20161777072485	3.226828622222222	247		
469	367.0791365002829	2.21422046	-1		
470	754.5436509053192	11.10123836842105	-1		
471	566.1138641406094	3.247689352631579	-1		
472	466.1861590350116	6.084300219999999	-1		
473	132.10194488904492	1.1329851695652176	67		
474	392.2697525024414	8.545589475	-1		
475	296.0660563576449	0.5783738633333333	25		
476	804.5394073757595	10.1489984	-1	476.0	PC(16:1/22:6); [M+H]+ C46H79N1O8P1
477	432.1718230387101	0.6244053066666666	208		
478	254.24763086271423	8.553939134782608	47		
