confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
706	1	1	2	2	0.4290537809911742	-2.809532871870259	0.9999999999999999	40.90438553726827	C10H10O4	[M - H2O + H]+	KSEBMYQBYZTDHS	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)	ferulate	COC1=C(C=CC(=C1)C=CC(=O)O)O	1.3799032	709;1548883;445858;10262057;11310152;16109944;45039253;54691413;54710368;54730542;57369490;71311006;90887593;117064991;131871184	HMDB:(954 125096);PubChem class - food;SuperNatural:(SN00013826 SN00227139 SN00253517 SN00000975);ZINC bio:(ZINC00058258 ZINC06004762);additional;HSDB:(1135-24-6);MeSH:(445858);Plantcyc:(FERULIC-ACID IMINO-GROUP);PubMed;NORMAN:(NS00006133);COCONUT:(CNP0076256 CNP0082116 CNP0304940);KNApSAcK:(34325);Natural Products:(UNPD23140 UNPD12047 UNPD142498 UNPD215998);PubChem:(709 1548883 445858 10262057 11310152 16109944 45039253 54691413 54710368 54730542 57369490 71311006 90887593 117064991 131871184);CHEBI:(76117 17620 29749);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01494);PubChem class - safety and toxic;YMDB:(1325);Training Set;PubChem class - drug;Biocyc:(FERULIC-ACID)	17435716478	177.05465698242188	206.818026	1178_mapp_batch_00109_sirius_1255	1255
707	1	1	2	2	0.42877269459584505	-60.618380489036156	0.9999999999999999	92.81057185646743	C11H18O3	[M - H2O + H]+	XIWMHTMGRGPLQO	InChI=1S/C11H18O3/c1-3-4-9-8(5-6-10(9)12)7-11(13)14-2/h8-9H,3-7H2,1-2H3	Methyl 3-oxo-2-propylcyclopentaneacetate	CCCC1C(CCC1=O)CC(=O)OC	1.60000002	170615	PubChem:(170615);NORMAN:(NS00057622)	262146	181.1219482421875	534.955074	344_mapp_batch_00109_sirius_365	365
708	1	1	2	2	0.42877269335482343	-60.618380489036156	0.9999999999999999	89.60883955761368	C11H18O3	[M - H2O + H]+	XIWMHTMGRGPLQO	InChI=1S/C11H18O3/c1-3-4-9-8(5-6-10(9)12)7-11(13)14-2/h8-9H,3-7H2,1-2H3	Methyl 3-oxo-2-propylcyclopentaneacetate	CCCC1C(CCC1=O)CC(=O)OC	1.60000002	170615	PubChem:(170615);NORMAN:(NS00057622)	262146	181.1219482421875	534.955074	2483_mapp_batch_00109_sirius_2676	2676
709	1	1	2	3	0.4284231550560162	-371.90516901601296	0.9889447236180906	65.61664211840927	C20H31N5O4	[M - H2O + H]+	KGSDMHCTZAVBCZ	InChI=1S/C20H31N5O4/c1-12(2)9-15(18(22)27)25-20(29)16(10-14-7-5-4-6-8-14)24-17(26)11-23-19(28)13(3)21/h4-8,12-13,15-16H,9-11,21H2,1-3H3,(H2,22,27)(H,23,28)(H,24,26)(H,25,29)	Des-tal-enkephalinamide	CC(C)CC(C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)C(C)N	0.0968542248	134702;53462344	MeSH:(134702);PubChem:(134702 53462344);PubMed	70	388.233642578125	167.875998	2456_mapp_batch_00109_sirius_2644	2644
710	1	1	2	2	0.42834812366520314	-63.67563955293736	0.9999999999999999	73.45222634341276	C16H33NO2	[M - H2O + H]+	BTUSGZZCQZACPT	InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)15(17)14-18/h12-13,15-16,18-19H,2-11,14,17H2,1H3	C16 Sphingosine	CCCCCCCCCCCC=CC(C(CO)N)O	4.19999981	14767869;14767871;70679054;71374352;71439975;118371359;123885172	COCONUT:(CNP0162744);Natural Products:(UNPD25788);PubChem:(14767869 14767871 70679054 71374352 71439975 118371359 123885172);SuperNatural:(SN00311709);CHEBI:(71011 71052)	3178530	254.24749755859375	528.195354	2218_mapp_batch_00109_sirius_2381	2381
711	1	1	2	6	0.42805862259559607	-323.7453223482554	0.6422110552763819	65.34712401743492	C18H27NO11	[M - H2O + H]+	OCHWUNNDLIWPAO	InChI=1S/C18H27NO11/c19-7-1-3-8(4-2-7)27-17-15(26)13(24)16(10(6-21)29-17)30-18-14(25)12(23)11(22)9(5-20)28-18/h1-4,9-18,20-26H,5-6,19H2	p-Aminophenyl |A-lactoside	C1=CC(=CC=C1N)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O	-2.76187968	188328;4167510;29971857;29971860;29971863;45038146;46780336;46780331;71307135;94029782;94029783;94029784;94029785;102010209;102351391;101990901;122679481;126968675;131705867	MeSH:(188328);PubChem:(188328 4167510 29971857 29971860 29971863 45038146 46780336 46780331 71307135 94029782 94029783 94029784 94029785 102010209 102351391 101990901 122679481 126968675 131705867);PubMed	70	416.1545104980469	188.27301	3636_mapp_batch_00109_sirius_3954	3954
712	1	1	1	1	0.427864444838965	-82.83656792422235	0.9999999999999999	3031.2540717715187	C25H48NO7P	[M + H]+	GYPQKMKDLBCBMB	InChI=1S/C25H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26(2,3)4/h8-9,11-12,24,27H,5-7,10,13-23H2,1-4H3/p+1	1-(9Z,12Z-heptadecadienoyl)-glycero-3-phosphocholine	CCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	4.5999999	52924043;52924044;134734178;134734179;138165611;138165612	COCONUT:(CNP0134024);PubChem:(52924043 52924044 134734178 134734179 138165611 138165612);CHEBI:(133731)	2097186	506.3250732421875	426.060168	1931_mapp_batch_00109_sirius_2064	2064
713	1	1	2	2	0.42783599578092546	-134.50704058160852	0.9999999999999999	157.438838315709	C16H33NO3	[M - H2O + H]+	SIFSGJHNINUHSG	InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(19)17-12-14-20-15-13-18/h18H,2-15H2,1H3,(H,17,19)	PEG-3 Lauramide	CCCCCCCCCCCC(=O)NCCOCCO	3.9000001	168575	PubChem:(168575);NORMAN:(NS00013947)	262146	270.2431945800781	406.55978999999996	1607_mapp_batch_00109_sirius_1709	1709
714	1	4	1	6	0.42778101736276	-119.85899563656719	0.04673366834170854	34.930501678816675	C18H31N7O5	[M + K]+	WXPZDDCNKXMOMC	InChI=1S/C18H31N7O5/c19-10-14(26)24-8-2-5-12(24)15(27)23-11(4-1-7-22-18(20)21)16(28)25-9-3-6-13(25)17(29)30/h11-13H,1-10,19H2,(H,23,27)(H,29,30)(H4,20,21,22)	glycyl-prolyl-arginyl-proline	C1CC(N(C1)C(=O)CN)C(=O)NC(CCCN=C(N)N)C(=O)N2CCCC2C(=O)O	-4.69999981	123681;3988351;59900876;70093991;75358175;101596466;124303811;131706322	MeSH:(123681);PubChem:(123681 3988351 59900876 70093991 75358175 101596466 124303811 131706322);PubMed;ZINC bio:(ZINC13541443);PubChem class - bio and metabolites	16785478	464.203857421875	156.411726	1285_mapp_batch_00109_sirius_1366	1366
715	1	1	2	2	0.42748665926135265	-60.28816347460127	0.9999999999999999	87.69318703862278	C11H18O3	[M - H2O + H]+	XIWMHTMGRGPLQO	InChI=1S/C11H18O3/c1-3-4-9-8(5-6-10(9)12)7-11(13)14-2/h8-9H,3-7H2,1-2H3	Methyl 3-oxo-2-propylcyclopentaneacetate	CCCC1C(CCC1=O)CC(=O)OC	1.60000002	170615	PubChem:(170615);NORMAN:(NS00057622)	262146	181.12193298339844	617.3791200000001	556_mapp_batch_00109_sirius_588	588
716	1	1	2	2	0.4273230676892718	-2.782917831864007	0.9999999999999999	44.2940515999209	C10H10O4	[M - H2O + H]+	KSEBMYQBYZTDHS	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)	ferulate	COC1=C(C=CC(=C1)C=CC(=O)O)O	1.3799032	709;1548883;445858;10262057;11310152;16109944;45039253;54691413;54710368;54730542;57369490;71311006;90887593;117064991;131871184	HMDB:(954 125096);PubChem class - food;SuperNatural:(SN00013826 SN00227139 SN00253517 SN00000975);ZINC bio:(ZINC00058258 ZINC06004762);additional;HSDB:(1135-24-6);MeSH:(445858);Plantcyc:(FERULIC-ACID IMINO-GROUP);PubMed;NORMAN:(NS00006133);COCONUT:(CNP0076256 CNP0082116 CNP0304940);KNApSAcK:(34325);Natural Products:(UNPD23140 UNPD12047 UNPD142498 UNPD215998);PubChem:(709 1548883 445858 10262057 11310152 16109944 45039253 54691413 54710368 54730542 57369490 71311006 90887593 117064991 131871184);CHEBI:(76117 17620 29749);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01494);PubChem class - safety and toxic;YMDB:(1325);Training Set;PubChem class - drug;Biocyc:(FERULIC-ACID)	17435716478	177.05433654785156	192.852774	1377_mapp_batch_00109_sirius_1463	1463
717	1	1	1	2	0.42678418886186514	-19.960245932759705	0.9999999999999999	68.16744737251403	C24H49NO2	[M + H]+	XHFWUECSNJWBJU	InChI=1S/C24H49NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-24(27)25-22-23-26/h26H,2-23H2,1H3,(H,25,27)	Behenoyl-EA	CCCCCCCCCCCCCCCCCCCCCC(=O)NCCO	9.39999962	3023585	NORMAN:(NS00013391);Training Set;PubChem:(3023585);PubMed;additional	802882	384.3834533691406	587.4153660000001	3671_mapp_batch_00109_sirius_3993	3993
718	1	1	2	2	0.42661087640543	-49.37922632257077	0.9999999999999999	171.34304114192727	C14H29NO2	[M - H2O + H]+	SWTNRXKFJNGFRF	InChI=1S/C14H29NO2/c15-13-11-9-7-5-3-1-2-4-6-8-10-12-14(16)17/h1-13,15H2,(H,16,17)	Tetradecanoic acid, 14-amino-	C(CCCCCCC(=O)O)CCCCCCN	3.73133063	11630119	COCONUT:(CNP0222186);Natural Products:(UNPD11246);PubChem:(11630119);SuperNatural:(SN00296684);PubMed	3178562	226.21668243408203	449.84614799999997	186_mapp_batch_00109_sirius_196	196
719	1	1	2	2	0.426409618656796	-56.102675801593016	0.9999999999999999	112.00898579922476	C11H16O3	[M + H]+	PIJHLJYFYMNUMA	InChI=1S/C11H16O3/c1-8(12)3-2-4-9-5-10(13)7-11(14)6-9/h5-8,12-14H,2-4H2,1H3	null	CC(CCCC1=CC(=CC(=C1)O)O)O	1.89999998	125416105;125416104;129008856	COCONUT:(CNP0087307);Training Set;PubChem:(125416105 125416104 129008856)	2113538	197.11720275878906	205.895892	2790_mapp_batch_00109_sirius_3006	3006
720	1	1	1	1	0.4262362066553456	-51.12503276381019	N/A	27.284692190741584	C25H49NO2	[M + H]+	HTWTUPXWDNHQBL	InChI=1S/C25H49NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-25(28)26-23-24(2)27/h10-11,24,27H,3-9,12-23H2,1-2H3,(H,26,28)	(Z)-N-(2-Hydroxypropyl)docos-13-enamide	CCCCCCCCC=CCCCCCCCCCCCC(=O)NCC(C)O	8.89999962	3023586;6366432;20836322	PubChem:(3023586 6366432 20836322);NORMAN:(NS00064333)	262146	396.38438415527344	508.43086200000005	3759_mapp_batch_00109_sirius_4091	4091
721	1	1	1	1	0.42621544509236714	-64.18131675099634	0.9999999999999999	3045.2701783393286	C26H48NO7P	[M + H]+	WKQNRCYKYCKESD	InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1	1-18:3-lysoPC	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	4.4000001	5313992;5313993;24779469;24779470;134776142;134776143;139292123;139292124	COCONUT:(CNP0421217);HMDB:(10388);PubChem:(5313992 5313993 24779469 24779470 134776142 134776143 139292123 139292124);YMDB Mine;CHEBI:(133456 88697);additional;Training Set;PubMed;Biocyc:(CPD-8348)	34362378346	518.3250732421875	412.41724800000003	2796_mapp_batch_00109_sirius_3012	3012
722	1	1	2	2	0.42573769375836906	-36.53580943528497	0.9999999999999999	198.38471553580257	C12H23NO3	[M - H2O + H]+	ZYUIIFJKSLWWHG	InChI=1S/C12H23NO3/c13-10-6-2-4-8-11(14)7-3-1-5-9-12(15)16/h1-10,13H2,(H,15,16)	12-amino-7-oxododecanoic acid	C(CCC(=O)CCCCCN)CCC(=O)O	-1.60000002	4206597	PubChem:(4206597);PubChem class - safety and toxic	67108866	212.16432189941406	263.59113	3092_mapp_batch_00109_sirius_3334	3334
723	1	1	2	2	0.42511547696857027	-128.22534385035212	0.9999999999999999	140.96043733017893	C25H34O2	[M - H2O + H]+	PCJFRMOEZQQSAX	InChI=1S/C25H34O2/c1-3-25(26)15-13-23-22-10-8-17-16-19(27-18-6-4-5-7-18)9-11-20(17)21(22)12-14-24(23,25)2/h1,8,16,18,20-23,26H,4-7,9-15H2,2H3	Quingestanolo	CC12CCC3C4CCC(=CC4=CCC3C1CCC2(C#C)O)OC5CCCC5	4.69999981	25414;9842127;20056940;57131607	NORMAN:(NS00023395);MeSH:(9842127);PubChem:(25414 9842127 20056940 57131607);PubMed	262214	349.2523193359375	497.67105	687_mapp_batch_00109_sirius_730	730
724	1	1	2	2	0.4241384896979243	-394.179456880201	0.9999999999999999	59.483930748995164	C15H21N3O4	[M + H]+	XRUJOVRWNMBAAA	InChI=1S/C15H21N3O4/c1-9(16)13(19)18-12(8-11-6-4-3-5-7-11)14(20)17-10(2)15(21)22/h3-7,9-10,12H,8,16H2,1-2H3,(H,17,20)(H,18,19)(H,21,22)	2-[[2-(2-aminopropanoylamino)-3-phenylpropanoyl]amino]propanoic acid	CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C)C(=O)O)N	0.167323843	7019963;7019964;7019974;7019975;23080783;44398482	PubChem:(7019963 7019964 7019974 7019975 23080783 44398482);PubMed;PubChem class - bio and metabolites	16777282	308.1603088378906	210.490374	1053_mapp_batch_00109_sirius_1116	1116
725	1	1	1	3	0.4240138111194171	-196.41171323065	0.9869346733668344	44.26921296199894	C42H46O24	[M + H]+	VJUZSHIQLQQUEB	InChI=1S/C42H46O24/c43-12-23-28(51)32(55)35(58)40(61-23)59-18-10-21(49)27-22(11-18)60-36(16-3-5-17(46)6-4-16)37(31(27)54)65-42-39(34(57)30(53)25(14-45)63-42)66-41-38(33(56)29(52)24(13-44)62-41)64-26(50)8-2-15-1-7-19(47)20(48)9-15/h1-11,23-25,28-30,32-35,38-49,51-53,55-58H,12-14H2	Kaempferol 3-(2''''''-(E)-caffeylsophoroside)-7-glucoside	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)O	-0.699999988	44258888;131839395	COCONUT:(CNP0179626);HMDB:(136154);KNApSAcK:(5913);Natural Products:(UNPD42192);PubChem:(44258888 131839395);SuperNatural:(SN00305017);PubChem class - bio and metabolites	19955738	935.24560546875	172.971378	1209_mapp_batch_00109_sirius_1287	1287
726	1	1	2	2	0.42384514245432975	-64.66911009688545	0.9999999999999999	80.9713345714498	C11H18O3	[M - H2O + H]+	XIWMHTMGRGPLQO	InChI=1S/C11H18O3/c1-3-4-9-8(5-6-10(9)12)7-11(13)14-2/h8-9H,3-7H2,1-2H3	Methyl 3-oxo-2-propylcyclopentaneacetate	CCCC1C(CCC1=O)CC(=O)OC	1.60000002	170615	PubChem:(170615);NORMAN:(NS00057622)	262146	181.12210845947266	182.981058	1756_mapp_batch_00109_sirius_1871	1871
727	1	3	1	5	0.423381562759601	-48.84593376201845	0.36180904522613067	78.21985019527442	C13H16O7	[M + Na]+	BGOFCVIGEYGEOF	InChI=1S/C13H16O7/c14-5-7-3-1-2-4-8(7)19-13-12(18)11(17)10(16)9(6-15)20-13/h1-5,9-13,15-18H,6H2	Helicin	C1=CC=C(C(=C1)C=O)OC2C(C(C(C(O2)CO)O)O)O	-0.630716264	101799;929199;3788736;7568984;7568986;6931206;26470832;24802185;40503122;40503123;40503124;40152798;42553510;59104724;59111040;88523925;88523926;88530423;87184311;90789463;90874884;121540459;124425685	SuperNatural:(SN00068086 SN00021234);ZINC bio:(ZINC04027427 ZINC15206341);additional;PubMed;NORMAN:(NS00042243);COCONUT:(CNP0195561);KNApSAcK:(30466);Natural Products:(UNPD390);PubChem:(101799 929199 3788736 7568984 7568986 6931206 26470832 24802185 40503122 40503123 40503124 40152798 42553510 59104724 59111040 88523925 88523926 88530423 87184311 90789463 90874884 121540459 124425685);CHEBI:(73235);EcoCyc Mine;Training Set;Biocyc:(CPD-20131);KEGG Mine	25773795442	307.0787811279297	38.742319200000004	969_mapp_batch_00109_sirius_1030	1030
728	1	1	2	2	0.4231423566229973	-106.01589638116516	0.9999999999999999	43.15785840086531	C6H12O3S	[M + H]+	BEBZGOSIJCIAKQ	InChI=1S/C6H12O3S/c1-10(2)4-3-5(7)6(8)9/h5,7H,3-4H2,1-2H3/p+1	dimethylsulfonio-2-hydroxybutyrate	C[S+](C)CCC(C(=O)O)O	0.200000003	22598571;22598572;124466116;130671381	Plantcyc:(CPD-10470);PubChem:(22598571 22598572 124466116 130671381);PubMed;Biocyc:(CPD-10470);PubChem class - bio and metabolites	16910402	165.05819702148438	90.54018	2831_mapp_batch_00109_sirius_3049	3049
729	1	1	1	2	0.42247703613090803	-40.37172873140473	0.9999999999999999	39.68829420426766	C6H16N4	[M + H]+	CEZLGLLDSAKBNX	InChI=1S/C6H16N4/c1-9-6(8)10-5-3-2-4-7/h2-5,7H2,1H3,(H3,8,9,10)	N-omega-Methylagmatine	CN=C(N)NCCCCN	-1.10000002	196509	COCONUT:(CNP0270789);HMDB:(39252);Natural Products:(UNPD186625);PubChem:(196509);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(196509);PubMed;KEGG Mine	25788710990	145.14471435546875	91.491324	1097_mapp_batch_00109_sirius_1166	1166
730	1	1	1	2	0.4221390883984948	-50.128187104728894	0.9999999999999999	87.44139649979493	C12H23NO7	[M + H]+	VYGRYVGDPYFVCA	InChI=1S/C12H23NO7/c1-3-6(2)8(11(17)18)13-5-12(19)10(16)9(15)7(4-14)20-12/h6-10,13-16,19H,3-5H2,1-2H3,(H,17,18)	null	CCC(C)C(C(=O)O)NCC1(C(C(C(O1)CO)O)O)O	-3.0	131752725;139292115	COCONUT:(CNP0002613);HMDB:(39780);Training Set;PubChem:(131752725 139292115);PubChem class - bio and metabolites	18890762	294.15496826171875	73.235136	1226_mapp_batch_00109_sirius_1305	1305
731	1	1	1	1	0.4217559827996677	-2.4684020792106223	0.9999999999999999	5037.906469105504	C25H52NO7P	[M + H]+	HEQMDGOBDIGJOC	InChI=1S/C25H52NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26/h24,27H,2-23,26H2,1H3,(H,29,30)	Lysophosphatidylethanolamine(20:0/0:0)	CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	4.5	52925131;75958060	COCONUT:(CNP0396227);HMDB:(11511);PubChem:(52925131 75958060);CHEBI:(131690);PubChem class - bio and metabolites;Lipid:(LPE(20:0))	4313841706	510.3556823730469	577.945146	1781_mapp_batch_00109_sirius_1900	1900
732	1	1	2	2	0.4205771746486727	-319.71256168036444	0.9999999999999999	41.51058999176638	C16H22N2O9	[M - H2O + H]+	SYBDIVKHFDAAJV	InChI=1S/C16H22N2O9/c17-7(15(24)25)4-8(20)6-2-1-3-9(11(6)18)26-16-14(23)13(22)12(21)10(5-19)27-16/h1-3,7,10,12-14,16,19,21-23H,4-5,17-18H2,(H,24,25)	3-[3-(|A-D-Glucosyloxy)anthraniloyl]alanine	C1=CC(=C(C(=C1)OC2C(C(C(C(O2)CO)O)O)O)N)C(=O)CC(C(=O)O)N	-4.30000019	10960012;14657457;14657458;54330588;53374010;53374117;96364416	COCONUT:(CNP0345359);Natural Products:(UNPD193820);PubChem:(10960012 14657457 14657458 54330588 53374010 53374117 96364416);SuperNatural:(SN00282387);ZINC bio:(ZINC14486265 ZINC14486269);PubMed	3186754	369.1292419433594	88.441554	1815_mapp_batch_00109_sirius_1938	1938
733	1	1	1	1	0.4200269954738999	-4.064376632897364	0.9999999999999999	4023.641475474027	C21H42NO7P	[M + H]+	DSOWUEHXZJUNID	InChI=1S/C21H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h7-8,20,23H,2-6,9-19,22H2,1H3,(H,25,26)	Lysophosphatidylethanolamine(16:1/0:0)	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	1.39999998	25244429;52925129;90657370;134727885	COCONUT:(CNP0273411);HMDB:(11504);PubChem:(25244429 52925129 90657370 134727885);PubChem class - bio and metabolites;YMDB:(1201);Biocyc:(CPD-8354);Lipid:(LPE(16:1))	4313909258	452.27813720703125	430.168506	2314_mapp_batch_00109_sirius_2485	2485
734	1	1	2	2	0.41995141577022804	-74.74515836155909	0.9999999999999999	31.877434353636623	C20H21N3O4	[M - H2O + H]+	BMPPMAOOKQJYIP	InChI=1S/C20H21N3O4/c21-16(9-12-5-7-14(24)8-6-12)19(25)23-18(20(26)27)10-13-11-22-17-4-2-1-3-15(13)17/h1-8,11,16,18,22,24H,9-10,21H2,(H,23,25)(H,26,27)	Tyrosyltryptophan	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CC3=CC=C(C=C3)O)N	1.6508801	7021831;7021832;14475583;25034150	COCONUT:(CNP0303960);HMDB:(29116);PubChem:(7021831 7021832 14475583 25034150);CHEBI:(75006);ZINC bio:(ZINC02575132);additional;Training Set;PubMed	2646122	350.1496276855469	259.58795399999997	2052_mapp_batch_00109_sirius_2196	2196
735	1	1	2	3	0.41981007248147645	-279.8938012851824	0.8964824120603017	14.317974450239266	C25H29N3O7	[M - H2O + H]+	KGICPKKIUBLFER	InChI=1S/C25H29N3O7/c26-24(34)19(11-14-22(30)31)28-25(35)20(12-15-23(32)33)27-21(29)13-8-16-6-9-18(10-7-16)17-4-2-1-3-5-17/h1-7,9-10,19-20H,8,11-15H2,(H2,26,34)(H,27,29)(H,28,35)(H,30,31)(H,32,33)	N-(3-Biphenyl-4-Ylpropanoyl)-L-Alpha-Glutamyl-L-Alpha-Glutamyl-Amide	C1=CC=C(C=C1)C2=CC=C(C=C2)CCC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)N	1.10000002	46861566;72200162;71075792	PubChem:(46861566 72200162 71075792);PubMed;PubChem class - bio and metabolites	16777282	466.197509765625	308.171256	1124_mapp_batch_00109_sirius_1196	1196
736	1	1	2	2	0.41969512361944866	-61.94053873188427	0.9999999999999999	97.3588633654137	C11H18O3	[M - H2O + H]+	XIWMHTMGRGPLQO	InChI=1S/C11H18O3/c1-3-4-9-8(5-6-10(9)12)7-11(13)14-2/h8-9H,3-7H2,1-2H3	Methyl 3-oxo-2-propylcyclopentaneacetate	CCCC1C(CCC1=O)CC(=O)OC	1.60000002	170615	PubChem:(170615);NORMAN:(NS00057622)	262146	181.12215423583984	542.925246	2679_mapp_batch_00109_sirius_2889	2889
737	1	2	1	5	0.41955455931503155	-239.9642293290204	0.11256281407035178	35.474290723398965	C14H17N3OS	[M + K]+	NJHVQEJXKUFUMU	InChI=1S/C14H17N3OS/c1-7-5-8(2)11(9(3)6-7)17-13(18)12-10(4)16-14(15)19-12/h5-6H,1-4H3,(H2,15,16)(H,17,18)	2-Aminothiazole 1	CC1=CC(=C(C(=C1)C)NC(=O)C2=C(N=C(S2)N)C)C	3.29999995	210813	PubChem class - safety and toxic;PubChem:(210813);PubMed	67108930	314.07354736328125	339.578292	3311_mapp_batch_00109_sirius_3581	3581
738	1	1	1	2	0.4195256073292755	-119.64403265004479	0.9994974874371858	44.39868874133049	C17H33NO10	[M + H]+	CAEDWHXKVRBMQP	InChI=1S/C17H33NO10/c1-8-10(20)12(22)13(23)17(26-8)28-15-11(21)9(7-19)27-16(14(15)24)25-6-4-2-3-5-18/h8-17,19-24H,2-7,18H2,1H3	null	CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCCCCN)CO)O)O)O)O	-3.0	71816584	PubChem:(71816584);CHEBI:(131885)	34	412.2176055908203	257.447778	3502_mapp_batch_00109_sirius_3802	3802
739	1	2	1	2	0.4194527916733644	-81.4579219832408	0.24221105527638193	10.265294577425122	C17H24N6O3	[M + Na]+	LCPVBXOHXMBLFW	InChI=1S/C17H24N6O3/c18-12(8-10-9-22-13-5-2-1-4-11(10)13)15(24)23-14(16(25)26)6-3-7-21-17(19)20/h1-2,4-5,9,12,14,22H,3,6-8,18H2,(H,23,24)(H,25,26)(H4,19,20,21)	ACMC-20lebt	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N	-0.251734167	21689254;25186251;69252238	COCONUT:(CNP0347172);HMDB:(29077);PubChem:(21689254 25186251 69252238);CHEBI:(74866);additional;PubChem class - bio and metabolites;PubMed	19398762	383.1811828613281	191.528034	3921_mapp_batch_00109_sirius_4273	4273
740	1	1	2	2	0.4187819265245497	-84.92622508031342	0.9999999999999999	89.20573025971932	C14H26O6	[M + H]+	NENOAJSZZPODGJ	InChI=1S/C14H26O6/c1-2-3-4-5-6-7-12(17)19-9-11(16)14-13(18)10(15)8-20-14/h10-11,13-16,18H,2-9H2,1H3	null	CCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O	1.5	9838950;14080300;90474014	PubChem:(9838950 14080300 90474014);NORMAN:(NS00057007)	262146	291.1805114746094	226.71249600000002	1630_mapp_batch_00109_sirius_1732	1732
741	1	1	1	2	0.4185781328371034	-43.503112187065724	0.9999999999999999	79.42581875036876	C8H19NO7	[M + H]+	KGQLHIBPZMFCTC	InChI=1S/C8H19NO7/c9-1-3(11)5(13)7(15)8(16)6(14)4(12)2-10/h3-8,10-16H,1-2,9H2	Glucotalooctamine	C(C(C(C(C(C(C(CO)O)O)O)O)O)O)N	-4.23689699	195744;22863345;124580565;125357376;125357377;125357378	MeSH:(195744);PubChem:(195744 22863345 124580565 125357376 125357377 125357378);PubMed	70	242.1231689453125	38.3493606	3038_mapp_batch_00109_sirius_3275	3275
